201, 109
201, 124
201, 138
203, 153
207, 168
214, 181
225, 192
239, 200
256, 203
272, 202
287, 196
299, 185
307, 172
311, 158
313, 143
316, 129
316, 114
209, 81
217, 74
228, 72
238, 73
249, 78
271, 79
282, 75
293, 75
302, 79
309, 87
259, 95
259, 105
258, 115
257, 126
244, 137
250, 139
257, 141
263, 139
270, 138
220, 100
227, 97
234, 98
241, 101
233, 102
226, 102
277, 102
285, 100
292, 101
298, 105
291, 105
284, 104
229, 158
240, 154
249, 151
256, 153
263, 152
273, 155
284, 160
273, 168
263, 171
255, 171
248, 170
239, 167
233, 159
249, 159
256, 160
263, 160
279, 160
263, 159
256, 160
249, 159
