187, 133
187, 149
188, 166
191, 182
196, 199
205, 213
216, 225
231, 234
248, 236
266, 235
281, 226
293, 214
302, 198
307, 182
311, 166
314, 150
314, 133
196, 118
205, 112
217, 111
228, 113
238, 119
260, 119
272, 114
283, 111
295, 113
304, 120
249, 133
249, 145
249, 158
249, 170
235, 176
241, 178
248, 181
255, 178
262, 177
208, 131
215, 127
224, 128
230, 133
223, 135
214, 135
268, 134
275, 129
283, 129
290, 133
284, 136
276, 137
226, 199
236, 194
243, 191
250, 193
256, 191
263, 194
271, 200
263, 204
255, 206
249, 206
242, 205
235, 203
230, 199
243, 197
249, 198
256, 197
268, 199
255, 197
249, 198
243, 197
