629, 386
629, 470
635, 556
645, 641
670, 720
717, 786
776, 843
841, 888
918, 901
994, 892
1065, 847
1129, 788
1181, 722
1208, 641
1220, 557
1226, 472
1224, 391
672, 371
710, 329
766, 329
819, 346
867, 373
977, 371
1029, 345
1083, 332
1140, 334
1177, 372
925, 424
924, 473
924, 523
924, 575
861, 607
891, 618
923, 628
956, 621
985, 613
747, 416
780, 402
820, 406
853, 430
817, 435
778, 433
994, 431
1029, 406
1068, 404
1098, 420
1072, 435
1033, 437
809, 693
854, 686
893, 681
922, 691
956, 685
994, 693
1037, 701
992, 726
953, 734
918, 734
887, 730
849, 718
824, 697
891, 699
921, 706
955, 703
1021, 703
953, 701
919, 704
889, 697
