192, 137
193, 155
196, 173
199, 190
206, 206
216, 219
228, 231
241, 241
257, 242
272, 238
284, 227
295, 214
303, 200
308, 183
311, 166
313, 149
314, 133
201, 125
208, 118
218, 117
229, 118
239, 122
264, 123
274, 118
284, 115
296, 116
303, 123
252, 133
254, 146
255, 159
256, 172
242, 177
248, 180
255, 182
261, 179
266, 176
214, 134
220, 130
228, 129
235, 133
228, 135
220, 136
269, 133
275, 129
283, 129
290, 132
284, 135
276, 135
233, 199
240, 195
247, 194
254, 196
260, 193
268, 195
274, 199
268, 203
261, 205
254, 206
247, 205
240, 203
236, 199
247, 198
254, 199
261, 198
272, 199
261, 198
254, 199
247, 198
