77, 209
77, 235
82, 262
85, 290
89, 318
99, 342
119, 362
144, 377
180, 382
216, 380
245, 368
266, 348
280, 323
287, 293
289, 262
291, 233
290, 204
86, 164
99, 147
119, 144
140, 146
160, 154
199, 155
220, 145
244, 141
267, 146
282, 165
182, 175
181, 193
181, 209
181, 228
153, 245
167, 247
182, 250
196, 248
211, 246
108, 191
119, 182
133, 180
149, 187
134, 192
120, 194
216, 187
232, 179
246, 180
257, 189
245, 193
231, 192
133, 298
149, 281
168, 271
182, 274
197, 272
215, 281
233, 299
216, 313
197, 316
181, 316
165, 315
148, 310
141, 297
168, 292
183, 293
198, 292
225, 298
197, 294
181, 295
166, 293
