179, 132
177, 149
178, 167
180, 185
185, 202
194, 217
207, 229
223, 238
242, 239
263, 237
281, 228
295, 216
306, 202
312, 186
315, 169
316, 151
314, 134
184, 114
190, 103
201, 99
214, 100
226, 105
254, 105
267, 101
281, 99
294, 103
303, 114
240, 121
239, 133
239, 144
238, 156
227, 167
233, 167
239, 168
246, 167
254, 167
197, 127
203, 122
213, 121
222, 128
213, 131
203, 131
262, 127
270, 121
279, 121
287, 126
280, 130
270, 130
215, 195
223, 186
233, 182
241, 184
248, 182
258, 187
269, 195
259, 202
248, 205
240, 205
232, 204
223, 202
219, 195
233, 191
241, 192
248, 192
264, 195
248, 191
240, 192
232, 191
