97, 124
97, 134
98, 145
100, 155
104, 166
108, 176
115, 185
123, 192
134, 194
145, 193
154, 187
161, 178
166, 168
170, 158
174, 147
176, 136
177, 125
103, 114
108, 110
115, 110
121, 111
128, 114
145, 113
152, 111
158, 110
165, 110
169, 115
137, 122
136, 130
136, 138
136, 147
128, 151
132, 153
136, 154
140, 153
144, 152
110, 123
115, 119
120, 119
125, 123
120, 125
114, 125
147, 124
152, 120
158, 120
162, 123
158, 126
153, 126
123, 167
127, 163
131, 162
135, 163
138, 163
143, 164
149, 168
143, 172
138, 174
135, 174
131, 173
126, 171
124, 167
131, 166
135, 167
138, 167
147, 168
138, 167
135, 168
131, 167
