72, 255
75, 302
79, 349
82, 396
94, 442
118, 481
151, 513
189, 537
238, 544
286, 537
327, 513
360, 481
385, 442
399, 396
402, 347
401, 298
400, 250
96, 228
113, 207
141, 204
168, 212
195, 224
257, 224
285, 212
312, 204
341, 204
362, 222
226, 253
227, 282
227, 310
227, 340
193, 357
210, 363
228, 368
247, 362
264, 356
136, 257
152, 249
172, 248
188, 259
170, 263
151, 263
270, 259
286, 247
306, 246
323, 255
308, 262
288, 263
168, 418
192, 407
215, 401
232, 404
249, 399
275, 404
299, 414
277, 432
252, 440
234, 443
217, 442
193, 436
180, 419
216, 417
232, 418
250, 415
289, 415
250, 417
233, 419
216, 418
