187, 137
186, 154
188, 169
190, 186
195, 201
203, 214
215, 224
230, 231
247, 233
264, 231
278, 224
290, 215
298, 202
303, 187
305, 172
307, 156
308, 140
196, 122
202, 111
214, 106
227, 105
239, 109
256, 110
269, 108
282, 109
294, 116
299, 128
248, 123
248, 132
248, 141
248, 151
236, 164
242, 165
248, 166
253, 165
259, 164
210, 127
216, 122
224, 122
231, 127
224, 129
216, 129
263, 129
271, 124
279, 125
285, 131
278, 132
270, 131
226, 190
233, 184
241, 181
247, 182
252, 181
260, 184
267, 191
260, 194
253, 195
247, 196
241, 195
233, 194
229, 189
241, 187
247, 188
252, 187
264, 190
252, 188
247, 188
241, 187
