223, 177
225, 198
228, 218
232, 238
239, 257
251, 271
267, 282
285, 288
308, 290
330, 287
347, 279
361, 267
370, 252
375, 234
378, 215
381, 196
382, 177
237, 150
247, 139
262, 136
277, 138
292, 143
313, 145
328, 140
344, 138
359, 141
369, 152
303, 158
303, 171
303, 185
304, 199
287, 210
295, 212
304, 213
312, 211
321, 210
253, 166
261, 159
272, 159
282, 166
272, 168
261, 168
323, 165
333, 159
344, 159
352, 166
344, 168
333, 168
275, 240
286, 233
296, 228
304, 230
313, 227
323, 231
333, 238
323, 243
314, 245
305, 246
297, 246
287, 244
280, 240
297, 236
305, 236
313, 235
329, 238
313, 236
305, 237
297, 237
