189, 119
189, 137
192, 156
195, 176
198, 195
207, 214
217, 230
233, 242
253, 245
273, 242
287, 230
298, 214
305, 197
309, 179
313, 161
316, 143
318, 124
195, 112
204, 103
217, 101
230, 104
243, 109
264, 108
277, 104
290, 102
302, 105
310, 115
254, 121
254, 135
254, 149
253, 163
240, 169
246, 172
253, 175
259, 173
265, 170
210, 123
217, 118
227, 118
234, 125
226, 128
216, 128
273, 126
281, 119
290, 119
297, 125
291, 130
281, 129
229, 199
237, 192
246, 188
252, 190
259, 188
268, 193
275, 200
268, 207
260, 210
252, 210
246, 210
237, 206
233, 198
246, 196
252, 197
259, 196
271, 199
259, 197
252, 198
246, 197
