176, 122
176, 141
178, 159
181, 176
187, 191
198, 203
212, 213
227, 220
244, 223
261, 221
277, 213
290, 203
300, 190
305, 174
306, 158
308, 141
309, 123
193, 113
203, 104
216, 100
229, 101
243, 104
257, 106
271, 102
284, 101
296, 105
303, 115
250, 114
250, 123
250, 133
250, 142
236, 154
242, 155
249, 156
256, 156
262, 154
208, 117
216, 113
224, 112
231, 117
223, 119
215, 119
265, 118
273, 113
281, 114
287, 118
281, 121
273, 120
221, 181
232, 176
242, 173
249, 175
255, 174
264, 178
271, 183
263, 188
255, 190
247, 191
240, 190
231, 187
226, 181
241, 180
248, 181
255, 180
267, 183
255, 180
248, 180
241, 180
