204, 124
202, 140
203, 155
204, 172
209, 187
218, 201
229, 213
242, 222
258, 225
276, 222
289, 212
299, 201
307, 188
313, 174
316, 158
318, 143
317, 128
210, 112
219, 106
230, 107
240, 111
250, 116
276, 117
285, 113
295, 110
305, 110
312, 115
263, 129
263, 139
262, 149
262, 160
246, 166
254, 168
262, 171
270, 169
277, 166
221, 125
229, 121
237, 122
244, 129
236, 130
228, 129
280, 130
287, 124
295, 124
302, 128
296, 132
288, 132
236, 192
245, 186
255, 182
262, 184
268, 182
278, 187
286, 193
277, 202
268, 205
261, 206
254, 205
243, 201
240, 192
255, 192
261, 193
268, 192
281, 194
268, 194
261, 195
254, 194
