198, 117
199, 132
202, 146
205, 160
211, 173
220, 185
233, 194
246, 200
262, 201
278, 200
291, 193
303, 183
311, 172
316, 158
319, 145
321, 131
322, 117
208, 99
216, 91
228, 89
241, 89
253, 92
274, 92
286, 89
298, 88
309, 91
316, 100
264, 101
264, 110
264, 119
264, 129
252, 139
258, 141
264, 142
270, 141
275, 139
222, 107
229, 102
238, 101
246, 106
238, 108
229, 109
279, 107
287, 101
296, 102
302, 107
296, 109
287, 108
241, 162
250, 156
258, 152
264, 154
270, 153
277, 156
285, 162
277, 165
270, 168
263, 168
257, 168
249, 165
245, 161
258, 158
264, 159
269, 158
282, 161
269, 158
263, 159
257, 158
