196, 127
198, 143
202, 160
204, 177
208, 194
216, 209
227, 221
243, 230
260, 232
277, 229
292, 220
303, 207
311, 191
316, 175
318, 158
321, 141
323, 124
204, 115
212, 107
224, 106
235, 108
246, 112
267, 111
279, 106
291, 104
303, 105
312, 113
257, 122
257, 135
257, 147
257, 159
246, 166
252, 168
258, 170
264, 168
270, 166
220, 126
226, 122
234, 121
242, 126
234, 128
226, 128
274, 124
281, 119
289, 119
296, 123
289, 126
281, 126
236, 187
244, 183
252, 180
258, 182
265, 180
272, 182
281, 186
272, 191
265, 192
258, 193
251, 193
244, 192
240, 187
252, 185
258, 186
266, 185
277, 186
265, 185
258, 187
252, 186
