189, 125
189, 142
190, 159
192, 175
196, 191
204, 205
216, 216
231, 224
248, 226
267, 225
284, 219
299, 209
311, 197
319, 181
324, 164
327, 145
329, 126
195, 109
202, 99
214, 96
226, 97
239, 101
260, 101
274, 97
288, 96
301, 100
311, 110
249, 113
248, 124
247, 135
246, 146
235, 157
240, 159
247, 160
254, 159
261, 157
209, 119
216, 114
225, 113
233, 119
225, 121
216, 122
268, 119
277, 113
286, 114
293, 120
286, 122
276, 121
224, 185
232, 177
241, 172
248, 173
254, 171
264, 175
274, 182
264, 187
255, 189
248, 190
241, 190
232, 189
228, 184
241, 180
247, 180
254, 179
269, 182
255, 179
248, 180
241, 180
