185, 135
184, 153
185, 170
185, 188
189, 206
198, 222
212, 235
230, 244
253, 246
276, 244
293, 235
306, 222
315, 205
317, 187
318, 169
320, 152
320, 135
195, 120
204, 110
218, 107
231, 109
244, 114
265, 113
278, 108
292, 105
306, 108
314, 118
255, 125
255, 138
255, 149
255, 162
241, 171
247, 173
255, 176
261, 173
267, 171
211, 132
218, 127
227, 126
235, 130
227, 133
218, 134
273, 129
280, 125
289, 125
296, 130
289, 133
281, 132
227, 199
238, 193
248, 190
254, 192
261, 191
272, 194
282, 199
272, 203
262, 204
255, 204
247, 203
238, 202
230, 199
247, 196
254, 197
262, 196
279, 198
262, 197
254, 197
247, 197
