196, 126
196, 142
199, 158
202, 174
206, 190
215, 205
227, 217
240, 227
255, 229
270, 225
282, 215
293, 204
301, 189
305, 174
307, 158
309, 141
309, 126
204, 120
212, 115
223, 116
233, 119
243, 123
264, 121
274, 116
284, 113
294, 113
302, 118
254, 130
254, 141
254, 152
254, 164
243, 170
248, 172
254, 174
259, 172
264, 170
217, 129
223, 125
232, 125
238, 131
231, 133
223, 133
268, 130
275, 124
283, 123
290, 127
284, 131
276, 132
233, 192
240, 189
247, 187
253, 189
258, 187
265, 189
272, 192
265, 198
259, 201
253, 201
247, 201
240, 198
236, 193
247, 192
253, 193
258, 192
269, 192
258, 192
253, 193
247, 192
