188, 126
188, 140
190, 155
191, 169
196, 182
203, 195
213, 205
226, 212
242, 214
258, 213
272, 206
284, 196
294, 185
300, 171
303, 156
305, 141
306, 126
197, 105
203, 98
213, 94
224, 95
234, 100
254, 101
264, 98
275, 99
285, 103
291, 111
244, 112
244, 122
243, 131
243, 141
232, 149
237, 151
242, 153
249, 152
255, 150
209, 113
215, 109
223, 109
229, 114
222, 115
215, 115
260, 116
267, 112
274, 113
280, 117
274, 119
267, 118
221, 175
229, 168
237, 164
243, 166
249, 165
257, 169
263, 176
256, 180
248, 182
242, 182
235, 181
228, 179
225, 175
236, 172
243, 173
249, 172
259, 175
248, 173
242, 173
236, 173
