197, 114
198, 129
201, 144
202, 159
205, 174
212, 187
224, 196
239, 201
257, 203
275, 200
291, 195
304, 187
311, 174
314, 159
315, 143
317, 128
319, 111
201, 99
209, 89
221, 85
234, 84
247, 87
264, 85
277, 81
291, 80
304, 83
312, 93
256, 95
256, 105
256, 115
256, 125
244, 138
249, 138
256, 139
263, 138
269, 137
215, 104
222, 99
231, 98
239, 102
231, 104
223, 105
273, 101
281, 95
290, 95
297, 100
290, 102
281, 102
233, 163
241, 157
249, 152
255, 154
262, 152
271, 156
281, 161
271, 164
263, 165
256, 166
249, 166
241, 166
236, 162
249, 158
256, 159
262, 158
277, 161
263, 158
256, 159
249, 159
