189, 137
188, 154
189, 173
191, 191
196, 208
205, 223
217, 236
230, 248
247, 251
264, 248
277, 240
289, 228
300, 214
306, 198
310, 180
314, 162
315, 145
197, 131
206, 124
218, 125
230, 127
242, 131
266, 132
277, 128
289, 126
301, 127
309, 134
254, 146
253, 157
253, 168
252, 180
235, 187
243, 189
251, 191
260, 189
268, 188
209, 142
218, 138
227, 138
234, 145
226, 147
216, 147
271, 146
279, 139
289, 139
297, 144
290, 149
280, 149
223, 211
233, 206
244, 204
250, 206
258, 205
268, 208
277, 213
268, 223
257, 227
249, 227
241, 226
231, 222
228, 211
243, 212
250, 213
258, 213
273, 214
257, 214
250, 215
242, 214
