88, 243
89, 277
92, 313
95, 349
106, 382
125, 409
153, 430
186, 443
219, 446
251, 440
276, 421
295, 396
309, 369
317, 340
320, 309
322, 280
323, 251
111, 238
126, 220
149, 214
174, 217
198, 225
237, 225
258, 218
280, 214
300, 219
312, 234
217, 239
219, 259
220, 279
222, 300
196, 317
208, 320
220, 323
232, 319
242, 314
136, 254
150, 246
167, 245
183, 253
166, 257
150, 258
246, 251
261, 243
277, 244
288, 252
276, 256
261, 255
172, 362
190, 355
207, 352
221, 355
234, 351
249, 352
264, 357
250, 367
235, 371
222, 374
208, 374
191, 372
179, 362
207, 361
221, 362
234, 359
257, 358
235, 358
222, 361
208, 360
