203, 110
202, 126
203, 142
205, 158
210, 174
218, 187
229, 198
242, 206
258, 208
275, 206
289, 198
301, 188
311, 175
317, 159
320, 143
322, 127
323, 110
208, 97
216, 89
228, 89
239, 92
250, 97
269, 97
281, 92
293, 90
305, 91
313, 99
259, 108
259, 117
258, 125
258, 135
247, 146
253, 148
259, 149
265, 148
271, 147
220, 108
227, 104
235, 104
243, 110
235, 112
226, 112
278, 110
285, 104
293, 104
300, 109
294, 112
285, 112
236, 173
245, 168
254, 164
259, 166
265, 165
273, 168
282, 174
273, 179
265, 181
259, 181
252, 181
244, 179
240, 173
254, 171
259, 172
265, 172
278, 174
265, 171
259, 171
253, 171
