188, 130
188, 148
190, 165
193, 184
200, 200
210, 214
224, 225
239, 233
255, 235
270, 231
285, 221
296, 209
303, 194
307, 178
308, 161
308, 144
307, 128
197, 122
204, 112
216, 110
228, 112
239, 117
264, 115
275, 110
286, 107
298, 109
304, 119
252, 129
252, 141
253, 153
253, 165
240, 171
247, 173
254, 175
260, 172
265, 170
211, 131
218, 127
226, 127
234, 132
226, 134
218, 135
268, 131
276, 125
284, 124
291, 128
285, 132
277, 133
229, 192
239, 190
247, 188
254, 189
261, 188
268, 188
278, 190
269, 197
262, 200
255, 200
248, 200
239, 198
232, 192
247, 193
254, 193
261, 192
274, 190
261, 193
254, 194
248, 194
