252, 134
253, 155
258, 175
262, 195
268, 216
279, 233
295, 246
313, 257
335, 261
358, 258
379, 250
398, 237
411, 219
417, 198
421, 175
423, 153
424, 130
262, 117
273, 108
287, 104
302, 103
316, 107
350, 107
366, 101
383, 101
399, 105
412, 114
334, 124
333, 135
333, 145
333, 156
318, 174
326, 176
334, 177
343, 175
351, 174
281, 129
291, 123
303, 122
314, 130
303, 132
291, 133
359, 128
370, 120
382, 120
392, 126
382, 130
370, 129
302, 206
317, 201
329, 196
335, 197
343, 195
354, 200
368, 204
355, 211
344, 212
336, 213
329, 213
318, 212
308, 206
329, 204
336, 204
343, 204
363, 204
343, 203
336, 204
329, 204
