191, 139
192, 156
195, 174
197, 193
201, 211
208, 228
221, 241
237, 250
257, 252
277, 250
293, 241
305, 228
313, 212
317, 195
320, 176
323, 158
324, 139
198, 123
207, 115
220, 113
233, 115
245, 119
267, 117
280, 113
293, 111
305, 113
314, 122
256, 134
256, 147
255, 160
255, 173
244, 182
249, 183
255, 185
262, 183
269, 182
214, 137
220, 134
229, 134
235, 138
228, 140
220, 140
278, 138
285, 134
293, 134
300, 137
293, 140
285, 140
237, 208
245, 202
251, 197
257, 199
262, 197
269, 201
278, 207
270, 211
263, 214
257, 214
251, 214
245, 212
241, 208
251, 205
257, 205
263, 204
274, 207
263, 205
257, 206
251, 205
