212, 120
212, 133
214, 145
215, 158
218, 171
224, 182
232, 192
243, 199
257, 202
272, 200
284, 193
295, 185
302, 174
306, 161
308, 148
309, 135
309, 122
215, 111
221, 104
231, 104
240, 106
249, 110
266, 110
276, 106
286, 105
296, 107
303, 114
258, 117
257, 127
257, 138
257, 148
247, 152
252, 155
257, 156
263, 155
268, 153
226, 118
231, 114
238, 114
244, 119
238, 120
231, 120
273, 120
279, 115
286, 115
291, 119
286, 121
279, 121
238, 170
245, 167
252, 165
257, 167
264, 165
271, 167
278, 169
272, 175
264, 177
258, 177
252, 177
245, 175
241, 170
252, 170
257, 171
264, 169
275, 169
264, 170
258, 171
252, 170
