185, 134
185, 150
187, 167
189, 185
194, 202
203, 216
216, 228
233, 237
253, 238
272, 235
288, 226
301, 213
310, 198
314, 181
315, 163
316, 147
315, 131
195, 123
203, 115
214, 114
225, 116
237, 119
262, 118
274, 114
285, 112
296, 113
304, 120
250, 129
250, 139
250, 150
251, 161
239, 170
244, 172
250, 174
257, 172
262, 171
209, 132
216, 126
225, 126
233, 133
225, 134
216, 135
266, 132
274, 126
283, 125
290, 131
283, 134
275, 134
225, 194
235, 189
244, 187
251, 189
258, 187
268, 190
278, 194
268, 199
258, 201
251, 201
244, 201
235, 199
229, 195
244, 193
251, 194
258, 193
274, 194
258, 193
251, 194
244, 193
