204, 106
203, 121
205, 135
207, 149
210, 164
217, 177
227, 189
239, 198
255, 201
271, 199
282, 192
292, 182
300, 171
304, 157
308, 144
312, 130
313, 116
213, 100
221, 91
233, 91
245, 93
256, 98
274, 99
285, 95
296, 94
307, 96
312, 106
264, 107
263, 117
263, 128
262, 139
248, 144
254, 145
261, 147
267, 146
273, 145
225, 107
232, 103
239, 103
245, 108
238, 108
231, 108
279, 110
286, 106
293, 106
299, 111
293, 112
286, 111
238, 164
246, 159
255, 156
261, 158
266, 157
274, 161
279, 168
273, 174
265, 177
258, 177
252, 176
244, 172
242, 164
254, 164
260, 165
266, 165
276, 167
265, 166
259, 166
253, 165
