207, 97
207, 111
208, 125
210, 139
214, 152
222, 164
232, 174
243, 182
258, 185
272, 183
284, 176
295, 166
303, 154
308, 141
311, 126
312, 112
312, 98
214, 90
220, 83
231, 81
242, 83
252, 86
266, 87
276, 83
287, 81
298, 82
306, 90
259, 95
259, 103
258, 111
258, 119
246, 128
252, 129
258, 130
265, 129
272, 128
225, 97
231, 95
238, 95
245, 99
238, 100
231, 100
274, 99
281, 95
288, 95
294, 98
288, 101
281, 101
237, 151
245, 144
253, 140
259, 141
264, 140
273, 144
280, 152
272, 158
264, 160
258, 160
252, 160
244, 157
241, 151
253, 148
259, 149
265, 148
276, 151
264, 149
258, 149
252, 148
