192, 132
193, 149
195, 167
198, 184
201, 200
209, 214
221, 226
236, 232
254, 235
272, 233
288, 227
302, 217
311, 204
316, 188
318, 170
321, 153
322, 137
202, 113
211, 104
223, 101
236, 102
248, 108
273, 109
285, 104
297, 104
309, 108
315, 119
260, 121
260, 132
260, 143
260, 155
245, 166
251, 167
258, 168
266, 167
273, 166
216, 123
224, 118
233, 119
242, 126
233, 127
223, 127
276, 127
285, 121
294, 121
302, 127
294, 130
285, 129
230, 191
240, 183
251, 179
259, 180
266, 179
277, 183
286, 192
277, 201
266, 204
258, 205
250, 204
239, 201
234, 191
251, 186
258, 187
266, 187
282, 192
266, 194
258, 195
251, 194
