185, 127
185, 146
188, 166
190, 186
195, 204
203, 220
214, 233
229, 242
249, 245
269, 243
286, 235
300, 223
310, 207
314, 188
317, 168
320, 149
321, 130
193, 112
202, 104
215, 102
228, 102
242, 106
262, 106
276, 102
289, 101
302, 104
311, 113
251, 121
250, 133
250, 146
249, 158
236, 169
243, 172
250, 174
257, 172
264, 170
209, 123
217, 119
226, 118
233, 125
225, 126
216, 126
269, 125
277, 119
286, 119
294, 124
287, 127
278, 127
221, 196
232, 189
242, 185
249, 188
257, 186
268, 190
279, 195
268, 201
257, 203
249, 203
241, 202
231, 200
226, 196
241, 193
249, 194
257, 193
275, 196
257, 193
249, 194
241, 193
