202, 134
202, 148
203, 163
206, 178
210, 191
217, 204
228, 215
242, 222
259, 225
276, 223
292, 217
305, 207
314, 194
319, 179
322, 164
324, 148
324, 133
210, 111
218, 105
229, 103
240, 105
249, 110
271, 109
282, 104
294, 101
306, 102
315, 110
260, 123
260, 133
260, 143
259, 153
248, 165
254, 166
260, 168
266, 166
271, 164
221, 127
228, 122
236, 122
244, 129
236, 131
227, 131
278, 128
285, 121
294, 120
301, 125
295, 129
286, 130
235, 188
245, 184
253, 180
259, 182
265, 180
274, 184
285, 187
275, 194
266, 196
260, 196
253, 196
244, 194
239, 188
253, 186
259, 187
265, 186
280, 188
265, 187
259, 188
253, 187
