187, 136
188, 153
190, 171
194, 188
199, 205
207, 219
218, 230
233, 237
251, 239
270, 236
286, 229
298, 217
305, 203
310, 187
312, 172
314, 155
314, 138
196, 117
204, 109
215, 106
227, 107
238, 112
257, 112
268, 107
281, 107
292, 110
301, 118
248, 129
248, 142
248, 154
248, 167
235, 176
242, 177
249, 179
255, 177
262, 176
208, 132
215, 127
224, 127
231, 133
223, 134
215, 134
265, 134
273, 128
282, 128
289, 133
283, 135
274, 135
226, 201
235, 193
243, 188
249, 190
255, 188
263, 192
272, 199
264, 204
256, 206
249, 206
243, 206
235, 204
230, 200
243, 197
249, 197
255, 196
268, 199
256, 196
249, 197
243, 197
