191, 116
192, 131
194, 147
197, 162
201, 178
209, 191
219, 203
230, 214
243, 217
256, 214
267, 205
278, 194
288, 182
294, 168
298, 153
301, 138
304, 122
199, 118
207, 113
217, 113
228, 116
238, 120
256, 121
266, 117
276, 115
287, 115
295, 122
247, 129
245, 139
244, 150
243, 161
233, 165
238, 167
243, 169
249, 167
254, 165
213, 126
219, 125
226, 125
232, 129
225, 131
218, 131
261, 131
267, 127
274, 127
281, 129
275, 133
268, 133
224, 184
232, 182
238, 180
243, 182
249, 181
256, 183
263, 184
255, 188
249, 190
243, 191
238, 191
231, 188
227, 184
238, 185
243, 186
249, 185
260, 185
249, 184
243, 185
238, 184
